"60.55","100",".1972999088.1972999824",".1972999088.1972999888","0","0","0",".1972999088.1972999600","0",".1972999088.1972998224",".1972999088.1972999696","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.96599459832478",".1973335568.1973336848",".1973335568.1973336912","0.0014548819444444442","0.0014548819444444442","0",".1973335568.1973336656","0.06505632400512695",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.93198919664957",".1973335568.1973336848",".1973335568.1973336912","0.0029097638888888884","0.0029097638888888884","0",".1973335568.1973336656","0.2771000862121582",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.89798379497435",".1973335568.1973336848",".1973335568.1973336912","0.004364645833333332","0.004364645833333332","0",".1973335568.1973336656","0.4966421127319336",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.86397839329913",".1973335568.1973336848",".1973335568.1973336912","0.005819527777777777","0.005819527777777777","0",".1973335568.1973336656","0.7098817825317383",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.82997299162392",".1973335568.1973336848",".1973335568.1973336912","0.007274409722222221","0.007274409722222221","0",".1973335568.1973336656","0.9234616756439209",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.7959675899487",".1973335568.1973336848",".1973335568.1973336912","0.008729291666666665","0.008729291666666665","0",".1973335568.1973336656","1.135328769683838",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.76196218827349",".1973335568.1973336848",".1973335568.1973336912","0.010184173611111109","0.010184173611111109","0",".1973335568.1973336656","1.3468573093414307",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.72795678659827",".1973335568.1973336848",".1973335568.1973336912","0.011639055555555554","0.011639055555555554","0",".1973335568.1973336656","1.558497667312622",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.69395138492305",".1973335568.1973336848",".1973335568.1973336912","0.013093937499999998","0.013093937499999998","0",".1973335568.1973336656","1.7696776390075684",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.65994598324784",".1973335568.1973336848",".1973335568.1973336912","0.014548819444444442","0.014548819444444442","0",".1973335568.1973336656","1.9826056957244873",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.62594058157262",".1973335568.1973336848",".1973335568.1973336912","0.016003701388888885","0.016003701388888885","0",".1973335568.1973336656","2.1937761306762695",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.5919351798974",".1973335568.1973336848",".1973335568.1973336912","0.01745858333333333","0.01745858333333333","0",".1973335568.1973336656","2.406489849090576",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.55792977822219",".1973335568.1973336848",".1973335568.1973336912","0.018913465277777774","0.018913465277777774","0",".1973335568.1973336656","2.6213531494140625",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.52392437654697",".1973335568.1973336848",".1973335568.1973336912","0.020368347222222218","0.020368347222222218","0",".1973335568.1973336656","2.833787441253662",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.48991897487176",".1973335568.1973336848",".1973335568.1973336912","0.021823229166666663","0.021823229166666663","0",".1973335568.1973336656","3.052203416824341",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.45591357319654",".1973335568.1973336848",".1973335568.1973336912","0.023278111111111107","0.023278111111111107","0",".1973335568.1973336656","3.2649595737457275",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.42190817152132",".1973335568.1973336848",".1973335568.1973336912","0.02473299305555555","0.02473299305555555","0",".1973335568.1973336656","3.4766578674316406",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.38790276984611",".1973335568.1973336848",".1973335568.1973336912","0.026187874999999996","0.026187874999999996","0",".1973335568.1973336656","3.690171241760254",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.35389736817089",".1973335568.1973336848",".1973335568.1973336912","0.02764275694444444","0.02764275694444444","0",".1973335568.1973336656","7140.137059688568",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.31989196649567",".1973335568.1973336848",".1973335568.1973336912","0.029097638888888885","0.029097638888888885","0",".1973335568.1973336656","7140.348758220673",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.28588656482046",".1973335568.1973336848",".1973335568.1973336912","0.03055252083333333","0.03055252083333333","0",".1973335568.1973336656","7140.56597328186",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.25188116314524",".1973335568.1973336848",".1973335568.1973336912","0.03200740277777777","0.03200740277777777","0",".1973335568.1973336656","7140.778226852417",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.21787576147003",".1973335568.1973336848",".1973335568.1973336912","0.033462284722222214","0.033462284722222214","0",".1973335568.1973336656","7140.989393234253",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.18387035979481",".1973335568.1973336848",".1973335568.1973336912","0.03491716666666666","0.03491716666666666","0",".1973335568.1973336656","7141.201299190521",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.1498649581196",".1973335568.1973336848",".1973335568.1973336912","0.0363720486111111","0.0363720486111111","0",".1973335568.1973336656","7141.413174629211",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.11585955644438",".1973335568.1973336848",".1973335568.1973336912","0.03782693055555555","0.03782693055555555","0",".1973335568.1973336656","7141.6249306201935",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.08185415476916",".1973335568.1973336848",".1973335568.1973336912","0.03928181249999999","0.03928181249999999","0",".1973335568.1973336656","7141.837092161179",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.04784875309394",".1973335568.1973336848",".1973335568.1973336912","0.040736694444444436","0.040736694444444436","0",".1973335568.1973336656","7142.0583753585815",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.01384335141873",".1973335568.1973336848",".1973335568.1973336912","0.04219157638888888","0.04219157638888888","0",".1973335568.1973336656","7142.275907278061",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.97983794974351",".1973335568.1973336848",".1973335568.1973336912","0.043646458333333325","0.043646458333333325","0",".1973335568.1973336656","7142.489855527878",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.9458325480683",".1973335568.1973336848",".1973335568.1973336912","0.04510134027777777","0.04510134027777777","0",".1973335568.1973336656","7142.701788187027",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.91182714639308",".1973335568.1973336848",".1973335568.1973336912","0.046556222222222214","0.046556222222222214","0",".1973335568.1973336656","7142.913155794144",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.87782174471786",".1973335568.1973336848",".1973335568.1973336912","0.04801110416666666","0.04801110416666666","0",".1973335568.1973336656","7143.125538349152",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.84381634304265",".1973335568.1973336848",".1973335568.1973336912","0.0494659861111111","0.0494659861111111","0",".1973335568.1973336656","7143.338579416275",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.80981094136743",".1973335568.1973336848",".1973335568.1973336912","0.05092086805555555","0.05092086805555555","0",".1973335568.1973336656","7143.550575971603",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.77580553969221",".1973335568.1973336848",".1973335568.1973336912","0.05237574999999999","0.05237574999999999","0",".1973335568.1973336656","7143.762074947357",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.741800138017",".1973335568.1973336848",".1973335568.1973336912","0.053830631944444436","0.053830631944444436","0",".1973335568.1973336656","7143.974174499512",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.70779473634178",".1973335568.1973336848",".1973335568.1973336912","0.05528551388888888","0.05528551388888888","0",".1973335568.1973336656","7144.185639858246",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.67378933466657",".1973335568.1973336848",".1973335568.1973336912","0.0014548819444444442","0.056740395833333325","0",".1973335568.1973336656","0.24625420570373535",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.63978393299135",".1973335568.1973336848",".1973335568.1973336912","0.0029097638888888884","0.05819527777777777","0",".1973335568.1973336656","0.4621696472167969",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.60577853131613",".1973335568.1973336848",".1973335568.1973336912","0.004364645833333332","0.059650159722222214","0",".1973335568.1973336656","0.6830408573150635",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.57177312964092",".1973335568.1973336848",".1973335568.1973336912","0.005819527777777777","0.06110504166666666","0",".1973335568.1973336656","0.8972492218017578",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.5377677279657",".1973335568.1973336848",".1973335568.1973336912","0.007274409722222221","0.0625599236111111","0",".1973335568.1973336656","1.1097495555877686",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.50376232629048",".1973335568.1973336848",".1973335568.1973336912","0.008729291666666665","0.06401480555555554","0",".1973335568.1973336656","1.324375867843628",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.46975692461527",".1973335568.1973336848",".1973335568.1973336912","0.010184173611111109","0.06546968749999998","0",".1973335568.1973336656","1.5421431064605713",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.43575152294005",".1973335568.1973336848",".1973335568.1973336912","0.011639055555555554","0.06692456944444443","0",".1973335568.1973336656","1.7541842460632324",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.40174612126484",".1973335568.1973336848",".1973335568.1973336912","0.013093937499999998","0.06837945138888887","0",".1973335568.1973336656","1.9679021835327148",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.36774071958962",".1973335568.1973336848",".1973335568.1973336912","0.014548819444444442","0.06983433333333332","0",".1973335568.1973336656","2.18037748336792",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.3337353179144",".1973335568.1973336848",".1973335568.1973336912","0.016003701388888885","0.07128921527777776","0",".1973335568.1973336656","2.3922672271728516",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.29972991623919",".1973335568.1973336848",".1973335568.1973336912","0.01745858333333333","0.0727440972222222","0",".1973335568.1973336656","2.6043460369110107",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.26572451456397",".1973335568.1973336848",".1973335568.1973336912","0.018913465277777774","0.07419897916666665","0",".1973335568.1973336656","2.815525770187378",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.23171911288875",".1973335568.1973336848",".1973335568.1973336912","0.020368347222222218","0.0756538611111111","0",".1973335568.1973336656","3.0404765605926514",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.19771371121354",".1973335568.1973336848",".1973335568.1973336912","0.021823229166666663","0.07710874305555554","0",".1973335568.1973336656","3.257639169692993",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.16370830953832",".1973335568.1973336848",".1973335568.1973336912","0.023278111111111107","0.07856362499999998","0",".1973335568.1973336656","3.474874258041382",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.1297029078631",".1973335568.1973336848",".1973335568.1973336912","0.02473299305555555","0.08001850694444443","0",".1973335568.1973336656","3.694676399230957",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.09569750618789",".1973335568.1973336848",".1973335568.1973336912","0.026187874999999996","0.08147338888888887","0",".1973335568.1973336656","3.9117276668548584",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.06169210451267",".1973335568.1973336848",".1973335568.1973336912","0.02764275694444444","0.08292827083333332","0",".1973335568.1973336656","4.124999284744263",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.02768670283746",".1973335568.1973336848",".1973335568.1973336912","0.029097638888888885","0.08438315277777776","0",".1973335568.1973336656","4.337396860122681",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","100",".1973335568.1973336848",".1973335568.1973336912","0","0","0",".1973335568.1973336656","0",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.96599459832478",".1973335568.1973336848",".1973335568.1973336912","0.0014548819444444442","0.0014548819444444442","0",".1973335568.1973336656","0.04467654228210449",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.93198919664957",".1973335568.1973336848",".1973335568.1973336912","0.0029097638888888884","0.0029097638888888884","0",".1973335568.1973336656","0.2586028575897217",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.89798379497435",".1973335568.1973336848",".1973335568.1973336912","0.004364645833333332","0.004364645833333332","0",".1973335568.1973336656","0.4818108081817627",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.86397839329913",".1973335568.1973336848",".1973335568.1973336912","0.005819527777777777","0.005819527777777777","0",".1973335568.1973336656","0.6962001323699951",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.82997299162392",".1973335568.1973336848",".1973335568.1973336912","0.007274409722222221","0.007274409722222221","0",".1973335568.1973336656","0.9092049598693848",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.7959675899487",".1973335568.1973336848",".1973335568.1973336912","0.008729291666666665","0.008729291666666665","0",".1973335568.1973336656","1.1215946674346924",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.76196218827349",".1973335568.1973336848",".1973335568.1973336912","0.010184173611111109","0.010184173611111109","0",".1973335568.1973336656","1.3347020149230957",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.72795678659827",".1973335568.1973336848",".1973335568.1973336912","0.011639055555555554","0.011639055555555554","0",".1973335568.1973336656","1.547395944595337",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.69395138492305",".1973335568.1973336848",".1973335568.1973336912","0.013093937499999998","0.013093937499999998","0",".1973335568.1973336656","1.7585170269012451",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.65994598324784",".1973335568.1973336848",".1973335568.1973336912","0.014548819444444442","0.014548819444444442","0",".1973335568.1973336656","1.977485179901123",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.62594058157262",".1973335568.1973336848",".1973335568.1973336912","0.016003701388888885","0.016003701388888885","0",".1973335568.1973336656","2.1887264251708984",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.5919351798974",".1973335568.1973336848",".1973335568.1973336912","0.01745858333333333","0.01745858333333333","0",".1973335568.1973336656","2.4001173973083496",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.55792977822219",".1973335568.1973336848",".1973335568.1973336912","0.018913465277777774","0.018913465277777774","0",".1973335568.1973336656","2.6114065647125244",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.52392437654697",".1973335568.1973336848",".1973335568.1973336912","0.020368347222222218","0.020368347222222218","0",".1973335568.1973336656","2.8250720500946045",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.48991897487176",".1973335568.1973336848",".1973335568.1973336912","0.021823229166666663","0.021823229166666663","0",".1973335568.1973336656","3.0370755195617676",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.45591357319654",".1973335568.1973336848",".1973335568.1973336912","0.023278111111111107","0.023278111111111107","0",".1973335568.1973336656","3.2497949600219727",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.42190817152132",".1973335568.1973336848",".1973335568.1973336912","0.02473299305555555","0.02473299305555555","0",".1973335568.1973336656","3.4638891220092773",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.38790276984611",".1973335568.1973336848",".1973335568.1973336912","0.026187874999999996","0.026187874999999996","0",".1973335568.1973336656","3.6752068996429443",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.35389736817089",".1973335568.1973336848",".1973335568.1973336912","0.02764275694444444","0.02764275694444444","0",".1973335568.1973336656","3.8873345851898193",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.31989196649567",".1973335568.1973336848",".1973335568.1973336912","0.029097638888888885","0.029097638888888885","0",".1973335568.1973336656","4.099630117416382",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.28588656482046",".1973335568.1973336848",".1973335568.1973336912","0.03055252083333333","0.03055252083333333","0",".1973335568.1973336656","4.315769195556641",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.25188116314524",".1973335568.1973336848",".1973335568.1973336912","0.03200740277777777","0.03200740277777777","0",".1973335568.1973336656","4.530407190322876",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.21787576147003",".1973335568.1973336848",".1973335568.1973336912","0.033462284722222214","0.033462284722222214","0",".1973335568.1973336656","4.742799997329712",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.18387035979481",".1973335568.1973336848",".1973335568.1973336912","0.03491716666666666","0.03491716666666666","0",".1973335568.1973336656","4.954338312149048",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.1498649581196",".1973335568.1973336848",".1973335568.1973336912","0.0363720486111111","0.0363720486111111","0",".1973335568.1973336656","5.166683197021484",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.11585955644438",".1973335568.1973336848",".1973335568.1973336912","0.03782693055555555","0.03782693055555555","0",".1973335568.1973336656","5.381985902786255",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.08185415476916",".1973335568.1973336848",".1973335568.1973336912","0.03928181249999999","0.03928181249999999","0",".1973335568.1973336656","5.596557855606079",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.04784875309394",".1973335568.1973336848",".1973335568.1973336912","0.040736694444444436","0.040736694444444436","0",".1973335568.1973336656","5.809511423110962",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","99.01384335141873",".1973335568.1973336848",".1973335568.1973336912","0.04219157638888888","0.04219157638888888","0",".1973335568.1973336656","6.021433591842651",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.97983794974351",".1973335568.1973336848",".1973335568.1973336912","0.043646458333333325","0.043646458333333325","0",".1973335568.1973336656","6.233754873275757",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.9458325480683",".1973335568.1973336848",".1973335568.1973336912","0.04510134027777777","0.04510134027777777","0",".1973335568.1973336656","6.447077989578247",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.91182714639308",".1973335568.1973336848",".1973335568.1973336912","0.046556222222222214","0.046556222222222214","0",".1973335568.1973336656","6.65880012512207",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.87782174471786",".1973335568.1973336848",".1973335568.1973336912","0.04801110416666666","0.04801110416666666","0",".1973335568.1973336656","6.870711088180542",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.84381634304265",".1973335568.1973336848",".1973335568.1973336912","0.0494659861111111","0.0494659861111111","0",".1973335568.1973336656","7.08279824256897",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.80981094136743",".1973335568.1973336848",".1973335568.1973336912","0.05092086805555555","0.05092086805555555","0",".1973335568.1973336656","7.29666805267334",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.77580553969221",".1973335568.1973336848",".1973335568.1973336912","0.05237574999999999","0.05237574999999999","0",".1973335568.1973336656","7.511789083480835",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.741800138017",".1973335568.1973336848",".1973335568.1973336912","0.053830631944444436","0.053830631944444436","0",".1973335568.1973336656","7.7264487743377686",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.70779473634178",".1973335568.1973336848",".1973335568.1973336912","0.05528551388888888","0.05528551388888888","0",".1973335568.1973336656","7.938992977142334",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.67378933466657",".1973335568.1973336848",".1973335568.1973336912","0.056740395833333325","0.056740395833333325","0",".1973335568.1973336656","8.152813196182251",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.63978393299135",".1973335568.1973336848",".1973335568.1973336912","0.05819527777777777","0.05819527777777777","0",".1973335568.1973336656","8.365232467651367",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.60577853131613",".1973335568.1973336848",".1973335568.1973336912","0.059650159722222214","0.059650159722222214","0",".1973335568.1973336656","8.579293489456177",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.57177312964092",".1973335568.1973336848",".1973335568.1973336912","0.06110504166666666","0.06110504166666666","0",".1973335568.1973336656","8.792543888092041",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.5377677279657",".1973335568.1973336848",".1973335568.1973336912","0.0625599236111111","0.0625599236111111","0",".1973335568.1973336656","9.004978895187378",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.50376232629048",".1973335568.1973336848",".1973335568.1973336912","0.06401480555555554","0.06401480555555554","0",".1973335568.1973336656","9.229806423187256",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.46975692461527",".1973335568.1973336848",".1973335568.1973336912","0.06546968749999998","0.06546968749999998","0",".1973335568.1973336656","9.44761347770691",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.43575152294005",".1973335568.1973336848",".1973335568.1973336912","0.06692456944444443","0.06692456944444443","0",".1973335568.1973336656","9.664018869400024",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.40174612126484",".1973335568.1973336848",".1973335568.1973336912","0.06837945138888887","0.06837945138888887","0",".1973335568.1973336656","9.882084369659424",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.36774071958962",".1973335568.1973336848",".1973335568.1973336912","0.06983433333333332","0.06983433333333332","0",".1973335568.1973336656","10.097767353057861",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
"60.55","98.3337353179144",".1973335568.1973336848",".1973335568.1973336912","0.07128921527777776","0.07128921527777776","0",".1973335568.1973336656","10.314900875091553",".1973335568.1973336400",".1973335568.1973336720","18:48:43"
